"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"104937";"23758";"MOUSES";"MOUSE GAMER TRUST GRAPHIN LIGHTWEIGHT GXT 960";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-GRAPHIN-LIGHTWEIGHT-GXT-960_export_232307c2bbf2e9dd35932f180b8d7853.jpeg";"10.5%";"10";"12 meses";"U$S";"30.16";"33.33";"1160";"34991.39";"38665.48";"DPI range:200 dpi - 10000 dpi
Sensor technology:optical
Sensor model:PMW3325
Acceleration:20 G
Polling rate:125/250/500/1000Hz
Tracking speed: 100 ips
Number of buttons:6
Programmable buttons:yes
Cable length main cable:1.8m";"33.33";"38665.48";"";"";"MOUSE GAMER TRUST GRAPHIN LIGHTWEIGHT GXT 960";"300";"120";"60";"150";"";"0"
"104903";"9H.N0HBB.A2E";"MOUSES";"MOUSE GAMER ZOWIE GEAR S2 BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-GEAR-S2-BLACK_export_0946f3d8a43409d66909283aafe65ed8.jpeg";"10.5%";"10";"12 meses";"U$S";"48.34";"53.41";"1160";"56070.34";"61957.73";"DPI adjustment:400 / 800 / 1600 / 3200
Adjustable USB report rate : 125 / 500 / 1000 Hz
Perfect lift-off distance; Plug and play:No driver needed
sensor :3360 ";"53.41";"61957.72";"";"";"MOUSE GAMER ZOWIE GEAR S2 BLACK";"350";"150";"60";"120";"";"0"
"104862";"23400";"MOUSES";"MOUSE GAMER TRUST QUDOS RGB GXT900";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-QUDOS-RGB-GXT900_export_c8c3958de8e5c47ef8765a17741db6fe.png";"10.5%";"10";"12 meses";"U$S";"53";"58.56";"1160";"61477.24";"67932.35";"Marca:Trust
Tipo de mouse:GAMER
Es inalámbrico USB:No
Modelo:Qudos
Cantidad de botones:7
Resolución del sensor:15000 dpi
Tecnología del sensor:OPTICO
Tipo de sensor:Óptico
Embalaje del envío:Caja
Con Bluetooth:No
Con cable:Sí";"58.56";"67932.35";"";"";"MOUSE GAMER TRUST QUDOS RGB GXT900";"300";"120";"60";"150";"";"0"
"104334";"23574";"MOUSES";"MOUSE TRUST XIDON RGB GXT940";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-XIDON-RGB-GXT940_export_efba66830402c76bc124201d726f9a74.png";"10.5%";"10";"12 meses";"U$S";"33.63";"37.16";"1160";"39006.79";"43102.5";"DPI range:200 dpi - 10000 dpi
USB version: 2.0
Connector type:USB-A
Cable length main cable:180 cm
Connection type:wired
Sensor model: PMW3325
Sensor technology:optical
Acceleration: 20 G
LED colours:Full RGB
Cable length main cable:180 cm
Game type:FPS, MOBA, RTS, RPG";"37.16";"43102.5";"";"";"MOUSE TRUST XIDON RGB GXT940";"200";"150";"60";"120";"";"0"
"104978";"9H.N22BB.A2E";"MOUSES";"MOUSE GAMER ZOWIE FK1-B BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-FK1-B-BLACK_export_0bf4d4137866ab30772f3c9e36713a63.jpeg";"10.5%";"10";"12 meses";"U$S";"48.34";"53.41";"1160";"56070.34";"61957.73";"Rueda de desplazamiento::si
Sensor:3360
Interfaz del dispositivo:USB
USB:si
Color del producto:Negro
Conectar y usar:Plug and Play): Si";"53.41";"61957.72";"";"";"MOUSE GAMER ZOWIE FK1-B BLACK";"350";"150";"60";"120";"";"0"
"104979";"9H.N2EBB.A2E";"MOUSES";"MOUSE GAMER ZOWIE FK1+-B BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-FK1+-B-BLACK_export_be1c9000d845ead3d10e01333c12b683.jpeg";"10.5%";"10";"12 meses";"U$S";"48.34";"53.41";"1160";"56070.34";"61957.73";"Botones:5
Rueda de desplazamiento:1 unidad(es)
Ergonomía:	para diestros
Peso:90 g
Resolución:3200 ppp
Conexión:Cable
Interfaz :USB";"53.41";"61957.72";"";"";"MOUSE GAMER ZOWIE FK1+-B BLACK";"350";"150";"60";"120";"";"0"
"104980";"9H.N23BB.A2E";"MOUSES";"MOUSE GAMER ZOWIE FK2-B BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-FK2-B-BLACK_export_c6d8dedd7a4852755085470f3b90d716.jpeg";"10.5%";"10";"12 meses";"U$S";"48.34";"53.41";"1160";"56070.34";"61957.73";"sensor:3360 
DPI adjustment:400 / 800 / 1600 / 3200
Symmetrical :right-handed mouse
Adjustable USB report rate:125 / 500 / 1000 Hz
Plug and play :No driver needed";"53.41";"61957.72";"";"";"MOUSE GAMER ZOWIE FK2-B BLACK";"300";"150";"60";"120";"";"0"
"104659";"9H.N1DGB.A2E";"MOUSES";"BUNGEE MOUSE ZOWIE GEAR CAMADE II BLACK-RED";"https://static.nb.com.ar/i/nb_BUNGEE-MOUSE-ZOWIE-GEAR-CAMADE-II-BLACK-RED_export_e1b0146097b774872049a0664003e564.jpeg";"21.0%";"10";"12 meses";"U$S";"23.55";"28.49";"1160";"27314.09";"33050.05";"Marca:Zowie
Modelo:Camade II 9H.N1DGB.A2E";"28.49";"33050.05";"";"";"BUNGEE MOUSE ZOWIE GEAR CAMADE II BLACK-RED";"750";"200";"150";"160";"";"0"
"104660";"9H.N24BB.A2E";"MOUSES";"MOUSE GAMER ZOWIE EC1 BLACK";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-ZOWIE-EC1-BLACK_export_390223d969e111b0792ce2d4ddd20550.jpeg";"10.5%";"10";"12 meses";"U$S";"50.21";"55.48";"1160";"58238.91";"64354";"Ergonomic design:for right-handed users
sensor:3360 
Plug and play:no driver needed
DPI adjustment:400 / 800/ 1600 / 3200
Adjustable USB report rate: 125 / 500 / 1000 Hz
modelo :EC1";"55.48";"64354";"";"";"MOUSE GAMER ZOWIE EC1 BLACK";"250";"300";"100";"200";"";"0"
"104578";"23575";"MOUSES";"MOUSE TRUST JACX GXT930";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-JACX-GXT930_export_28365a8167702e4d182cf5f9f7810248.jpeg";"10.5%";"10";"12 meses";"U$S";"21.52";"23.78";"1160";"24962.76";"27583.85";"Marca:Trust
Tipo de mouse:De juego
Código universal de producto:8713439235753
Interfaces:USB
Es inalámbrico USB:No
Alcance máximo:1.8 m
Modelo:JACX GXT-930
Cantidad de botones:6
Resolución del sensor:6400 dpi
Tipo de sensor:Óptico
Con Bluetooth:No
Con luces:Sí
Con rueda de desplazamiento:Sí
Con cable:Sí";"23.78";"27583.85";"";"";"MOUSE TRUST JACX GXT930";"250";"150";"60";"120";"";"0"
"104594";"31010125104";"MOUSES";"MOUSE GENIUS MICRO TRAV RETRAC WHITE";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-MICRO-TRAV-RETRAC-WHITE_export_494571f0c7ceb8ca9a66bb915d496e6d.jpeg";"10.5%";"10";"12 meses";"U$S";"5.02";"5.55";"1160";"5821.07";"6432.28";"Con cable::si
Con rueda de desplazamiento::si
Resolución del sensor: 1000 dpi
Interface:USB
Con cable retráctil::si
Cantidad de botones::3
Tipo de mouse:Mini
Tipo de sensor::Óptico";"5.55";"6432.28";"";"";"MOUSE GENIUS MICRO TRAV RETRAC WHITE";"200";"150";"60";"120";"";"0"
"119945";"25479";"MOUSES";"MOUSE TRUST SURA CONFORTABLE WIRELESS";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-SURA-CONFORTABLE-WIRELESS_export_2dbb17e8299e03d22982b8f256b5754d.jpg";"10.5%";"10";"12 meses";"U$S";"8.45";"9.34";"1160";"9804.9";"10834.41";"Es inalámbrico:Sí
Bluetooth:no
Marca:Trust
Condición del ítem:Nuevo
Es gamer:No
Cantidad de botones:6
Resolución del sensor:1600 dpi
Tecnología del sensor:Óptico";"9.34";"10834.41";"";"";"MOUSE TRUST SURA CONFORTABLE WIRELESS";"110";"45";"350";"45";"";"0"
"119948";"25455";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLUE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-BLUE_export_6e9da5761b899b82a585562a97396be8.png";"10.5%";"10";"12 meses";"U$S";"8.81";"9.73";"1160";"10214.15";"11286.63";"Marca:Trust
Resolución del sensor:1600 dpi
Tipo de sensor:Óptico
Con conexión USB:Sí
Color principal:Azul
Con Bluetooth:si
Recycled content %:75";"9.73";"11286.64";"";"";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLUE";"110";"45";"350";"45";"";"0"
"120097";"31030041401";"MOUSES";"MOUSE GENIUS RS2 ERGO 8350S WHITE GREY";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-RS2-ERGO-8350S-WHITE-GREY_export_6b22efdbc7ea587d3ad1cda9fea5e0d9.jpg";"10.5%";"10";"12 meses";"U$S";"13.06";"14.43";"1160";"15152.5";"16743.51";"Es ergonómico:Sí
Radio frecuencia:2.4 GHz
Marca:Genius";"14.43";"16743.51";"";"";"MOUSE GENIUS RS2 ERGO 8350S WHITE GREY";"110";"45";"350";"45";"";"0"
"119950";"25480";"MOUSES";"MOUSE PAD TRUST BENYA XXL BLUE";"https://static.nb.com.ar/i/nb_MOUSE-PAD-TRUST-BENYA-XXL-BLUE_export_aa4067bb76560f176e74803331102a33.png";"10.5%";"10";"12 meses";"U$S";"18.45";"20.39";"1160";"21400.26";"23647.29";"Marca:Trust
Tamaño del mouse pad:XXL
Color:AZUL";"20.39";"23647.28";"";"";"MOUSE PAD TRUST BENYA XXL BLUE";"110";"45";"350";"45";"";"0"
"119947";"25454";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS WHITE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-WHITE_export_3530abee90fcbb9b3abe8908891ccae1.png";"10.5%";"10";"12 meses";"U$S";"8.81";"9.73";"1160";"10214.15";"11286.63";"Recycled content %:75
Cantidad de botones:3
Con Bluetooth:si
Resolución del sensor:1600 dpi
Con conexión USB:Sí
Marca:Trust
Tipo de mouse:Convencional
Tecnología del sensor:Óptico";"9.73";"11286.64";"";"";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS WHITE";"110";"45";"350";"45";"";"0"
"119968";"25126";"MOUSES";"MOUSE TRUST REDEX II WIRELESS GXT926";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-REDEX-II-WIRELESS-GXT926_export_44eaef5688c663b4590b0305b3e24cdf.jpg";"10.5%";"10";"12 meses";"U$S";"26.59";"29.38";"1160";"30847.07";"34086.01";"Marca:Trust
Cantidad de botones:6
Es inalámbrico:Sí
Tecnología del sensor:Óptico
Condición del ítem:Nuevo
Sistemas operativos compatibles:Windows 7,Windows 10
Tipo de mouse:GAMER
Orientación de la mano:Diestro
Es gamer:Sí
Tipo de sensor:Óptico
Resolución del sensor:10000 dpi";"29.38";"34086.01";"";"";"MOUSE TRUST REDEX II WIRELESS GXT926";"110";"45";"350";"45";"";"0"
"119967";"25330";"MOUSES";"MOUSE TRUST GAMING YBAR MULTI WIRELESS GXT931";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-GAMING-YBAR-MULTI-WIRELESS-GXT931_export_68ddb9e7b186aa0d96b1cc690ca4b8a5.jpg";"10.5%";"10";"12 meses";"U$S";"25.67";"28.36";"1160";"29772.79";"32898.94";"Marca:Trust
Cantidad de botones:3
Tipo de mouse:Convencional
Orientación de la mano:Diestro
Es gamer:No
Modelo:25330
Tecnología del sensor:Óptico
Es inalámbrico:Sí
Condición del ítem:Nuevo
Resolución del sensor:7200 dpi
Sistemas operativos compatibles:Windows 7,Windows 10
Tipo de sensor:Óptico
Con Bluetooth:No";"28.36";"32898.93";"";"";"MOUSE TRUST GAMING YBAR MULTI WIRELESS GXT931";"110";"45";"350";"45";"";"0"
"119951";"25481";"MOUSES";"MOUSE PAD TRUST BENYA XXL GREEN";"https://static.nb.com.ar/i/nb_MOUSE-PAD-TRUST-BENYA-XXL-GREEN_export_1718175c4effd38f5ce2689323b2d5fc.png";"10.5%";"10";"12 meses";"U$S";"18.45";"20.39";"1160";"21400.26";"23647.29";"Tamaño del mouse pad:XXL
Color:VERDE
Marca:Trust";"20.39";"23647.28";"";"";"MOUSE PAD TRUST BENYA XXL GREEN";"110";"45";"350";"45";"";"0"
"119949";"25583";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS PURPLE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-PURPLE_export_39f4f2771fe077cdfd68bee7f92103dc.jpg";"10.5%";"10";"12 meses";"U$S";"8.81";"9.73";"1160";"10214.15";"11286.63";"Resolución del sensor:1600 dpi
Tipo de sensor:Óptico
Con conexión USB:Sí
Marca:Trust
Con Bluetooth:si
Recycled content %:75
Cantidad de botones:3";"9.73";"11286.64";"";"";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS PURPLE";"110";"45";"350";"45";"";"0"
"119946";"25440";"MOUSES";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLACK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-MULTI-DEVICE-WIRELESS-BLACK_export_b16b129e8de5c5e2200a0c1fa499add1.jpg";"10.5%";"10";"12 meses";"U$S";"8.81";"9.73";"1160";"10214.15";"11286.63";"Resolución del sensor:1600 dpi
Marca:Trust
Cantidad de botones:3
Con Bluetooth:si
Con conexión USB:Sí
Tecnología del sensor:Óptico
Tipo de mouse:Convencional";"9.73";"11286.64";"";"";"MOUSE TRUST YVI MULTI-DEVICE WIRELESS BLACK";"110";"45";"350";"45";"";"0"
"104347";"23335";"MOUSES";"MOUSE TRUST SKETCH SILENT WIRELESS BLUE";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-SKETCH-SILENT-WIRELESS-BLUE_export_2641c14362b3b7346a3c04d52081881e.jpeg";"10.5%";"10";"12 meses";"U$S";"13.01";"14.38";"1160";"15092.39";"16677.09";"Marca:Trust
Tipo de mouse:Wireless
Es inalámbrico USB:Sí
Modelo:Sktech
Cantidad de botones:3
Resolución del sensor:1600 dpi
Tecnología del sensor:Óptico
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:No";"14.38";"16677.09";"";"";"MOUSE TRUST SKETCH SILENT WIRELESS BLUE";"200";"150";"80";"100";"";"0"
"104349";"23337";"MOUSES";"MOUSE TRUST SKETCH SILENT WIRELESS YELLOW";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-SKETCH-SILENT-WIRELESS-YELLOW_export_bb6690e51c3365e96594a590d9a3a28c.jpeg";"10.5%";"8";"12 meses";"U$S";"13.01";"14.38";"1160";"15092.39";"16677.09";"Marca:Trust
Tipo de mouse:Wireless
Es inalámbrico USB:Sí
Modelo:Sktech
Cantidad de botones:3
Resolución del sensor:1600 dpi
Tecnología del sensor:Óptico
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:No";"14.38";"16677.09";"";"";"MOUSE TRUST SKETCH SILENT WIRELESS YELLOW";"200";"150";"80";"100";"";"0"
"120098";"31030039407";"MOUSES";"MOUSE GENIUS RS2 ERGO 9000S PRO PINE WOOD";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-RS2-ERGO-9000S-PRO-PINE-WOOD_export_9a1c948f409a993a77d301ccf20446eb.jpg";"10.5%";"10";"12 meses";"U$S";"14.06";"15.54";"1160";"16312.5";"18025.31";"Marca:Genius
Tipo de mouse:ERGONOMICO
Modelo:Ergo 9000S Pro
Resolución del sensor:2400 dpi
Tipo de sensor:Óptico";"15.54";"18025.31";"";"";"MOUSE GENIUS RS2 ERGO 9000S PRO PINE WOOD";"110";"45";"350";"45";"";"0"
"120095";"31010027400";"MOUSES";"MOUSE GENIUS DX-125S USB BLACK+GREY";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-DX-125S-USB-BLACK+GREY_export_602c427eaee61220ec3a48a45687d276.jpg";"10.5%";"10";"12 meses";"U$S";"3.07";"3.4";"1160";"3565.14";"3939.48";"Cantidad de botones:3
Marca:Genius
Tipo de mouse:Convencional
Orientación de la mano:Ambidiestro
Interfaces:USB";"3.4";"3939.49";"";"";"MOUSE GENIUS DX-125S USB BLACK+GREY";"110";"45";"350";"45";"";"0"
"103820";"23092";"MOUSES";"MOUSE GAMER TRUST CELOX RGB GXT 165";"https://static.nb.com.ar/i/nb_MOUSE-GAMER-TRUST-CELOX-RGB-GXT-165_export_d870a7f76c9245d0e06addf27bdd6aa9.jpeg";"10.5%";"10";"12 meses";"U$S";"35.46";"39.18";"1160";"41129.42";"45448.01";"Marca:Trust
Es gamer:Sí
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable:Sí
Es gamer:Sí
Modelo alfanumérico:GXT 188
Marca:Trust
Tipo de mouse:Scroll Wheel
Es inalámbrico USB:No
Modelo:GXT188
Cantidad de botones:8
Resolución del sensor:15000 dpi
Tipo de sensor:Scroll Wheel
Con Bluetooth:No
Con cable retráctil:No
Con cable:Sí
Marca:Trust
Tipo de mouse:Mouse gamer
Es gamer:Sí
Es inalámbrico USB:No
Modelo:Gxt 165
Cantidad de botones:8
Resolución del sensor:10000 dpi
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable retráctil:No
Con cable:Sí
Marca:Trust
Resolución del sensor:10000 dpi";"39.18";"45448.01";"";"";"MOUSE GAMER TRUST CELOX RGB GXT 165";"300";"120";"60";"150";"";"0"
"118992";"31030039401";"MOUSES";"MOUSE GENIUS RS2 ERGO 9000S PRO LIGHT BLUE";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-RS2-ERGO-9000S-PRO-LIGHT-BLUE_export_b5bb2b49f007b1add6f8145b1a2b9eb7.jpg";"10.5%";"10";"12 meses";"U$S";"14.29";"15.79";"1160";"16573.5";"18313.72";"Orientación de la mano:Diestro
Es gamer:No
Es inalámbrico:Sí
Condición del ítem:Nuevo
Marca:Genius
Cantidad de botones:6
Tipo de mouse:ERGONOMICO";"15.79";"18313.72";"";"";"MOUSE GENIUS RS2 ERGO 9000S PRO LIGHT BLUE";"110";"45";"350";"45";"";"0"
"118887";"24966";"MOUSES";"MOUSE TRUST PRIMO BLUETHOOT BLACK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-PRIMO-BLUETHOOT-BLACK_export_14851c1e7c0d5f4f482240432b403ace.png";"10.5%";"10";"12 meses";"U$S";"11.39";"12.59";"1160";"13215.3";"14602.91";" Ergonomic design:no.
 Power source:2 pilas AAA
DPI adjustable:yes
 Grip type:finger
Connection type:wireless
 Plastic material:abs
Sensor technology:optical
 Max. DPI:1600 dpi";"12.59";"14602.9";"";"";"MOUSE TRUST PRIMO BLUETHOOT BLACK";"70";"50";"110";"60";"";"0"
"118889";"24728";"MOUSES";"MOUSE TRUST FYDA ECO";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-FYDA-ECO_export_a2a92db7f340d6b08d3aaabe7eeedc5e.png";"10.5%";"10";"12 meses";"U$S";"10.58";"11.7";"1160";"12277.44";"13566.57";"Sensor technology:optical
 Grip type:palm
USB version:2.0 tipo A
DPI adjustable:yes
Silent click:no
Connection type:wired
Cable length main cable:150 cm
DPI:600, 1400, 2800, 5000";"11.7";"13566.57";"";"";"MOUSE TRUST FYDA ECO";"110";"120";"90";"50";"";"0"
"118865";"24729";"MOUSES";"MOUSE TRUST GAMING  ECO YBAR GXT922";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-GAMING--ECO-YBAR-GXT922_export_d549554813f89897fdfc13ac8e32473d.png";"10.5%";"10";"12 meses";"U$S";"16.52";"18.26";"1160";"19166.45";"21178.93";"DPI range:200 dpi - 7.200 dpi
Number of buttons:6
Connection type:wired
LED colours:Full RGB
 Ergonomic design:no
Sustainability method:PCR
 Silent click:no.
DPI adjustable:yes
Tracking speed:60 ips
Recycled content %:68 %
 Formfactor:standard";"18.26";"21178.92";"";"";"MOUSE TRUST GAMING  ECO YBAR GXT922";"130";"50";"130";"70";"";"0"
"118868";"24889";"MOUSES";"MOUSE TRUST GAMING YBAR WIRELESS WHITE GXT923W";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-GAMING-YBAR-WIRELESS-WHITE-GXT923W_export_b95ea273b5efdb5c88c0cf2920a28855.png";"10.5%";"10";"12 meses";"U$S";"27.28";"30.15";"1160";"31648.51";"34971.61";" Plastic material:abs
DPI adjustable:yes
Connection Type:wireless
Lights:yes
Silent click:no
 Power source:USB-C
Max. DPI:7200 dpi
Recycled content %:69 %";"30.15";"34971.61";"";"";"MOUSE TRUST GAMING YBAR WIRELESS WHITE GXT923W";"120";"150";"50";"80";"";"0"
"118027";"24549";"MOUSES";"MOUSE TRUST YVI WIRELESS ECO BLACK";"https://static.nb.com.ar/i/nb_MOUSE-TRUST-YVI-WIRELESS-ECO-BLACK_export_c0bbe3ef9e9b3fe17757751f0e238a61.png";"10.5%";"10";"12 meses";"U$S";"7.75";"8.57";"1160";"8993.71";"9938.05";"Marca:Trust
Cantidad de botones:4
Tipo de mouse:Convencional
Altura:40 mm
Interfaces:USB
Es recargable:No
Es inalámbrico:Sí
Condición del ítem:Nuevo
Largo:95 mm
Alcance máximo:8 m
Modelo:Yvi
Radio frecuencia:2.4 GHz
Resolución del sensor:1600 dpi
Tecnología del sensor:PMW3391
Tipo de sensor:Óptico
Embalaje del envío:Bolsa
Peso:84 g
Ancho:57 mm
Con Bluetooth:No
Con interruptor de ahorro de energía:Sí
Con luces:No
Con rueda de desplazamiento:Sí
Con conexión USB:Sí";"8.57";"9938.06";"";"";"MOUSE TRUST YVI WIRELESS ECO BLACK";"110";"45";"350";"45";"";"0"
"118035";"24795";"MOUSES";"MOUSE MATT TRUST PRIMO WIRELESS WHITE";"https://static.nb.com.ar/i/nb_MOUSE-MATT-TRUST-PRIMO-WIRELESS-WHITE_export_20605006704afcd4b970fec38a0e49d9.png";"10.5%";"10";"12 meses";"U$S";"6.75";"7.46";"1160";"7834.76";"8657.41";"Battery type (:AAA
Power saving:yes
Grip type:claw
Connection type:wireless
DPI adjustable:yes
DPI:1000, 1600
Compatible Device Types:laptop, pc
Number of buttons:4
Wireless protocols:RF 2.4GHz
Number of batteries:2
 Ergonomic design:no
Gliding pads:UPE
Trackball:no";"7.46";"8657.4";"";"";"MOUSE MATT TRUST PRIMO WIRELESS WHITE";"110";"45";"350";"45";"";"0"
"118034";"24794";"MOUSES";"MOUSE MATT TRUST PRIMO WIRELESS BLACK";"https://static.nb.com.ar/i/nb_MOUSE-MATT-TRUST-PRIMO-WIRELESS-BLACK_export_5fee7b2e9773f6e5d33702fe1d76ebe8.png";"10.5%";"10";"12 meses";"U$S";"5.43";"5.99";"1160";"6293.23";"6954.02";"Number of buttons:4
Compatible Device Types:laptop, pc
Connector type:USB
Trackball:no
Number of batteries:2
Wireless protocols: RF 2.4GHz
Battery type :AAA
DPI: 1000, 1600
Ergonomic design:no
Gliding pads:UPE
Power saving:yes
DPI adjustable:yes
Sensor technology:optical
Silent click:no";"5.99";"6954.03";"";"";"MOUSE MATT TRUST PRIMO WIRELESS BLACK";"110";"45";"350";"45";"";"0"
"118036";"24796";"MOUSES";"MOUSE MATT TRUST PRIMO WIRELESS BLUE";"https://static.nb.com.ar/i/nb_MOUSE-MATT-TRUST-PRIMO-WIRELESS-BLUE_export_479b76cc43ba761516096631a3dbbb89.png";"10.5%";"10";"12 meses";"U$S";"6.75";"7.46";"1160";"7834.76";"8657.41";"Con Bluetooth:No
Con rueda de desplazamiento:Sí
Con cable:No
Number of buttons:4
Number of batteries:2
DPI:1000, 1600
Battery type :AAA
Modelo alfanumérico:Primo
Marca:Trust
Tipo de mouse:Convencional
Código universal de producto:8713439203226
Interfaces:USB
Es inalámbrico:Sí
Condición del ítem:Nuevo
Línea:Master Series
Modelo:Primo
Radio frecuencia:2.4 GHz
Resolución del sensor:1600 dpi
Tecnología del sensor:Blue Wave
Tipo de sensor:Óptico";"7.46";"8657.4";"";"";"MOUSE MATT TRUST PRIMO WIRELESS BLUE";"150";"60";"150";"80";"";"0"
"118340";"31030026403";"MOUSES";"MOUSE GENIUS RS2 NX-7007 BLACK NEW";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-RS2-NX-7007-BLACK-NEW_export_61d648a1a36df316f07703c8163fc47e.jpg";"10.5%";"10";"12 meses";"U$S";"6.26";"6.92";"1160";"7262.88";"8025.48";"Orientación de la mano:Ambidiestro
Altura:35 mm
Incluye pilas:Sí
Interfaces:USB
Es inalámbrico:Sí
Condición del ítem:Nuevo
Largo:97 mm
Línea:MOUSE
Modelo:NX-7007
Radio frecuencia:2.4 GHz
Peso:54.5 g
Resolución del sensor:1200 dpi
Tecnología del sensor:BlueEye
Tipo de sensor:Óptico
Ancho:55 mm
Tipo de alimentación inalámbrica:Pilas
Con Bluetooth:No
Con interruptor de ahorro de energía:Sí
Cantidad de botones:3
Sistemas operativos compatibles:Linux,Windows 10,Windows 11,Windows 7,Windows 8,macOS X 10.8
Tipo de mouse:Convencional
Con rueda de desplazamiento:Sí
Con conexión USB:Sí
Con cable:No
Conectividad:Receptor USB
Marca:Genius";"6.92";"8025.48";"";"";"MOUSE GENIUS RS2 NX-7007 BLACK NEW";"110";"45";"350";"45";"";"0"
"103717";"31030299101";"MOUSES";"MOUSE GENIUS NX-9000BT GOLD";"https://static.nb.com.ar/i/nb_MOUSE-GENIUS-NX-9000BT-GOLD_export_c32c44ef2677d12df298f15dc82ea6aa.jpeg";"10.5%";"10";"12 meses";"U$S";"18.4";"20.33";"1160";"21343.91";"23585.02";"Color principal:Gold
Es gamer:No
Modelo alfanumérico:Nx-9000
Marca:Genius
Tipo de mouse:Convencional
Conexión:Inalámbrico
Incluye mousepad:No
Interfaz:USB
Es recargable:Sí
Es inalámbrico USB:Sí
Línea:Nx-9000
Alcance máximo:10 m
Modelo:Nx-9000
Cantidad de botones:2
Resolución del sensor:1200 dpi
Tecnología del sensor:BlueEye
Tipo de sensor:Óptico
Con Bluetooth:No
Con cable retráctil:No
Con rueda de desplazamiento:Sí
Con cable:No
Es gamer:No
Marca:Genius
Tipo de mouse:Convencional
Incluye mousepad:No
Interfaz:USB
Es recargable:Sí
Es inalámbrico USB:Sí
Alcance máximo:10 m
Modelo:Nx-9000
Cantidad de botones:2
Resolución del sensor:1200 dpi
Tecnología del sensor:BlueEye
Tipo de sensor:Láser
Con Bluetooth:No
Con cable retráctil:No
Con rueda de desplazamiento:Sí
Con cable:No
Color principal:Dorado
Con Bluetooth: :Si";"20.33";"23585.02";"";"";"MOUSE GENIUS NX-9000BT GOLD";"200";"150";"60";"120";"";"0"
